Num,User_ID,User_Name,Repository_Name,created_at,updated_at,pushed_at,CSS,JavaScript,CoffeeScript,Shell,Ruby,Perl,C,Erlang,TypeScript,HTML,Scheme,Python,Rust,R,Java,Go,Clojure,PHP,PLpgSQL,Assembly,Makefile,HCL,PowerShell,Smarty,ASP,Groff,PostScript,Elixir,Svelte,Gherkin,Scala,Batchfile,Dockerfile,Vue,SCSS,Handlebars,Scilab,Haskell,Lua,Groovy,Starlark,Awk,Arc,Prolog,AppleScript,TeX,NSIS,Roff,ActionScript,Arduino,Haxe,Racket,D,GLSL,Puppet,Procfile,Swift,Nix,VHDL,Yacc,Logos,Mirah
359,46,bmizerany,aws.go,2012-03-06T23:16:44Z,2018-05-15T04:26:52Z,2012-03-29T22:01:58Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,46,bmizerany,aws4,2012-08-17T17:41:26Z,2021-11-29T07:43:05Z,2014-10-25T11:03:58Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,46,bmizerany,bang,2009-09-01T00:41:14Z,2021-01-12T21:48:06Z,2009-09-01T00:50:25Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,46,bmizerany,beldam,2009-03-30T07:00:34Z,2019-08-13T14:13:34Z,2009-05-26T22:28:38Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,46,bmizerany,cache,2021-12-26T07:34:16Z,2021-12-26T07:57:08Z,2021-12-26T07:57:05Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,46,bmizerany,capistrano-bells,2008-04-07T21:14:40Z,2019-08-13T13:22:41Z,2008-04-08T03:29:46Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,46,bmizerany,cheat,2008-04-23T22:38:22Z,2019-08-13T13:23:31Z,2008-04-23T22:38:23Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,46,bmizerany,chef,2009-01-26T02:22:02Z,2019-08-13T13:56:12Z,2009-10-20T22:37:06Z,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,46,bmizerany,cloudquery,2009-05-27T03:07:54Z,2021-01-12T21:48:14Z,2009-06-15T23:01:23Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,46,bmizerany,coral,2009-01-28T23:26:38Z,2019-08-13T13:56:54Z,2009-01-28T22:59:20Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,46,bmizerany,coreup,2014-03-31T06:11:58Z,2021-01-12T21:44:23Z,2014-03-31T18:52:30Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,46,bmizerany,couchdb-simple-demo,2009-07-25T00:21:49Z,2021-01-12T21:48:13Z,2009-07-25T00:22:42Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,46,bmizerany,describe-tag,2014-03-06T08:32:12Z,2021-01-12T21:44:25Z,2014-03-06T08:34:11Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,46,bmizerany,diff,2022-02-02T06:48:14Z,2022-02-02T06:51:34Z,2022-06-04T22:24:29Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,46,bmizerany,domainy,2009-12-14T06:47:27Z,2018-05-24T04:40:41Z,2009-12-15T00:44:08Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,46,bmizerany,doozer-bench,2011-05-11T01:07:07Z,2021-01-12T21:45:03Z,2011-05-23T23:12:35Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,46,bmizerany,doozerd,2011-04-19T03:58:16Z,2019-10-23T03:04:36Z,2014-03-04T01:42:37Z,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,46,bmizerany,dotfiles,2009-12-06T01:36:08Z,2022-01-05T11:10:36Z,2011-10-31T07:46:45Z,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,47,jnewland,actions-playground,2020-05-06T12:34:13Z,2021-11-03T20:23:18Z,2022-07-18T20:54:46Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,47,jnewland,actions-runner-controller,2020-10-13T12:41:28Z,2021-04-28T11:48:55Z,2020-10-13T12:42:10Z,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,47,jnewland,agile_zen,2010-01-17T20:39:53Z,2018-02-18T21:12:40Z,2010-01-17T20:40:37Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,47,jnewland,airfoil-api,2015-06-23T03:09:04Z,2022-07-17T19:19:00Z,2019-11-02T03:46:22Z,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,47,jnewland,airfoil-api-smartthings,2015-06-24T01:15:38Z,2019-01-04T19:41:19Z,2016-12-15T23:40:45Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,47,jnewland,alfred-open-windows,2014-05-01T15:32:05Z,2022-06-10T00:01:59Z,2018-01-30T23:00:39Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,47,jnewland,alpine-sshd,2022-03-21T15:35:49Z,2021-10-14T08:35:29Z,2020-02-07T03:24:25Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,47,jnewland,appdaemon,2016-08-21T14:30:09Z,2020-07-05T20:25:39Z,2016-08-21T14:30:24Z,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,48,joshknowles,db-populate,2008-03-03T00:22:30Z,2020-11-19T09:04:22Z,2008-03-26T19:39:58Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,48,joshknowles,dotfiles,2008-10-27T02:46:29Z,2019-08-13T13:39:40Z,2012-09-22T23:40:57Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,48,joshknowles,ec2-chef-example,2009-06-24T21:56:56Z,2013-10-06T23:51:25Z,2009-06-24T21:58:49Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,48,joshknowles,feed_parser,2012-11-10T20:24:39Z,2013-07-29T18:57:54Z,2012-11-10T23:34:16Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,48,joshknowles,gitrdoc,2009-05-09T22:03:19Z,2019-08-13T14:25:19Z,2009-05-10T17:12:40Z,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,48,joshknowles,pt,2008-10-31T08:26:22Z,2019-08-13T13:40:19Z,2008-11-01T15:15:26Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,48,joshknowles,rspec-on-rails-matchers,2008-03-03T00:34:31Z,2020-02-03T10:15:56Z,2008-03-26T19:40:02Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,48,joshknowles,ws1-finder,2021-08-09T18:21:01Z,2021-08-09T18:23:51Z,2021-08-09T18:23:48Z,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,49,hornbeck,arc,2008-02-02T03:05:31Z,2022-06-02T10:25:07Z,2008-03-26T19:10:51Z,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,49,hornbeck,blerb-core,2008-02-06T13:50:43Z,2021-10-10T15:47:06Z,2008-03-26T19:12:03Z,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,49,hornbeck,fuzed,2008-05-31T20:54:03Z,2019-08-13T13:25:37Z,2008-05-31T20:54:04Z,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,49,hornbeck,Little-Erlanger,2009-05-21T19:41:49Z,2021-03-11T00:56:33Z,2011-07-22T18:29:26Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,49,hornbeck,resumatoR,2012-12-24T18:44:14Z,2013-10-02T06:07:11Z,2013-02-11T04:53:01Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,49,hornbeck,test,2014-11-09T07:29:32Z,2014-11-09T07:29:32Z,2014-11-09T07:29:32Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,49,hornbeck,zendeskR,2012-12-23T18:47:21Z,2013-02-04T20:48:00Z,2013-02-04T20:45:31Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,50,jwhitmire,alchemist.el,2018-02-24T16:40:36Z,2018-02-24T16:40:38Z,2018-02-23T08:28:47Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,51,elbowdonkey,activeresource,2020-06-03T21:22:12Z,2020-06-03T21:22:13Z,2020-06-04T17:03:29Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,51,elbowdonkey,active_remote,2020-01-10T22:15:42Z,2020-01-10T22:15:43Z,2020-01-14T17:12:48Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,52,reinh,accord,2008-08-16T18:11:18Z,2019-08-13T13:31:52Z,2008-08-16T18:11:42Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,52,reinh,allong.es,2013-04-10T05:20:50Z,2013-12-04T22:34:54Z,2013-04-10T05:21:15Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,52,reinh,archaeopteryx,2008-08-09T23:39:49Z,2019-08-13T13:31:15Z,2008-08-09T23:39:52Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,52,reinh,asciidoctor,2013-01-31T23:41:26Z,2013-12-04T22:34:54Z,2013-02-01T02:03:44Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,52,reinh,authlogic,2009-06-06T21:46:54Z,2014-10-30T20:57:29Z,2009-06-06T21:47:43Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,52,reinh,backbone-rails,2012-04-30T00:39:59Z,2013-12-04T22:34:56Z,2012-04-30T00:42:27Z,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,52,reinh,batunit,2011-09-09T20:40:07Z,2013-12-04T22:34:56Z,2011-09-09T22:19:05Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,52,reinh,bin,2008-04-28T17:23:03Z,2019-08-13T13:23:42Z,2008-04-28T17:23:18Z,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,52,reinh,callouts,2016-12-16T01:56:25Z,2016-12-16T04:35:57Z,2016-12-16T04:58:25Z,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,52,reinh,cheat,2016-08-09T17:52:34Z,2016-10-01T06:07:14Z,2016-08-12T23:12:23Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,52,reinh,cloud-to-butt,2013-03-12T18:20:30Z,2013-12-04T22:34:57Z,2013-03-12T18:21:16Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,52,reinh,CodeSearch,2014-05-17T00:19:12Z,2014-05-21T02:01:57Z,2014-05-21T02:01:55Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,52,reinh,codr,2010-05-04T21:55:21Z,2013-12-06T03:38:40Z,2010-05-04T22:50:25Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,52,reinh,coffeequest,2013-03-25T21:04:18Z,2014-03-05T06:52:50Z,2013-03-28T16:10:06Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,52,reinh,coffeescript-stemcell,2013-04-01T21:29:38Z,2013-12-04T22:34:58Z,2013-04-01T21:29:56Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,52,reinh,commandant,2010-05-21T20:23:59Z,2014-04-17T12:48:55Z,2010-05-22T02:00:08Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,52,reinh,config_badger,2011-09-27T00:23:45Z,2014-02-25T03:09:03Z,2011-09-28T00:08:22Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,52,reinh,Contract_Automation_Using_LaTeX,2015-06-29T21:51:27Z,2015-06-29T21:51:28Z,2013-08-20T20:22:11Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,53,knzconnor,arts,2008-09-18T22:44:41Z,2019-08-13T13:35:35Z,2008-09-18T22:48:08Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,53,knzconnor,benchmark-timed_each,2011-01-07T08:24:29Z,2013-11-04T04:11:33Z,2011-01-07T09:20:04Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,53,knzconnor,cocoon,2014-10-15T05:50:22Z,2014-10-15T06:07:41Z,2014-10-15T06:12:15Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,53,knzconnor,dotfiles,2009-04-16T17:14:36Z,2019-11-21T22:59:05Z,2019-11-21T22:59:03Z,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,68,bs,AlarmServer,2015-02-21T03:27:35Z,2015-02-21T03:27:37Z,2014-08-01T18:03:56Z,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,68,bs,alfred-github-workflow,2020-10-27T19:44:49Z,2020-10-27T19:44:50Z,2020-10-27T19:48:20Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,68,bs,alfred-pinboard-rs,2020-05-06T22:16:04Z,2020-05-06T22:16:05Z,2020-05-07T03:55:11Z,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,68,bs,awesome-go,2020-05-18T02:22:45Z,2020-05-18T02:22:46Z,2020-05-18T00:28:54Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,68,bs,browser-laptop,2017-04-26T23:33:25Z,2018-03-22T02:06:12Z,2017-05-01T21:56:24Z,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,69,rsanheim,accept_these_tests,2014-09-10T20:02:10Z,2013-11-26T00:17:34Z,2014-09-10T20:04:33Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,69,rsanheim,adr-tools,2017-06-15T20:10:04Z,2017-06-15T20:10:06Z,2017-05-31T21:38:13Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,69,rsanheim,avocado,2017-03-01T04:15:49Z,2017-03-01T04:17:58Z,2017-10-11T15:00:18Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
